site,id,keyword,page,title,price,original_price,discount_percent,rating,review_count,bought_past_month,is_new,shop,shop_age_years,is_ad,is_bestseller,free_shipping,url
amazon,B0DG5WKR15,christmas vacation,3,Christmas Tree Funny - Christmas Vacation Decorations Ornaments - Christmas Ornaments Decorations - 3.6 in Acrylic Two Sided Printing - Gag Gifts - Nasty Naughty Gifts,6.99,,,3.4,17,,False,,,False,False,,https://www.amazon.com/dp/B0DG5WKR15
amazon,B0BM9VFTX3,christmas vacation,3,"Department 56 Original Snow Village National Lampoon's Christmas Vacation A Gift for Snots the Dog Figurine, 1.25 Inch, Multicolor",25.55,27.0,,4.8,86,,False,,,False,False,,https://www.amazon.com/dp/B0BM9VFTX3
amazon,B0BGLBQS26,christmas vacation,3,"National Christmas Party Decorations - Swirls, Vacation Supplies & Holiday Birthday Party Decor",9.99,,,4.7,44,,False,,,False,False,,https://www.amazon.com/dp/B0BGLBQS26
amazon,B08LJMHZYZ,christmas vacation,3,National Lampoon's Christmas Vacation Griswold RV 11 oz Ceramic Coffee Mug | Ceramic mug | Everyday drinkware | Christmas Vacation gift,11.3,,,4.8,,,False,,,False,False,,https://www.amazon.com/dp/B08LJMHZYZ
amazon,B0DDBQCT4D,christmas vacation,3,Griswold #00 Movie Hockey Jerseys Stitched Letters and Numbers S-5XL,19.95,,,4.6,354,,False,,,False,False,,https://www.amazon.com/dp/B0DDBQCT4D
amazon,B09PQ88296,christmas vacation,3,Elf,,,,4.8,,,False,,,False,False,,https://www.amazon.com/dp/B09PQ88296
amazon,B0DPGQ4765,christmas vacation,3,"Hallmark Keepsake National Lampoon's Christmas Vacation Mini Christmas Ornament (Sledding Clark Griswold) 1.25"" Tiny Ornament for Tabletop Tree",12.95,,,3.7,290,,False,,,False,False,,https://www.amazon.com/dp/B0DPGQ4765
amazon,B08KKCQLMS,christmas vacation,3,National Lampoon Christmas Vacation Men's 2 Pack Crew Socks?,9.95,,,4.7,297,,False,,,False,False,,https://www.amazon.com/dp/B08KKCQLMS
amazon,B08HJDGZ32,christmas vacation,3,Funko Clark Griswold w/Hockey Jersey Christmas Vacation Pop! Exclusive | A CLARKtoys Exclusive,25.99,,,5.0,1,,False,,,False,False,,https://www.amazon.com/dp/B08HJDGZ32
amazon,B0D72XMPS4,christmas wrapping paper,1,"Cuitpan White Christmas Wrapping Paper Bundle for Kids Adults - Reindeer, Stripes, Woodlands, Snowflake, Red Truck Winter Scene Designs - 28 x 40 Inches, 6 Jumbo Sheets, Recycled",9.99,,,4.4,,100,False,,,False,False,,https://www.amazon.com/dp/B0D72XMPS4
amazon,B0DTK9JF34,christmas wrapping paper,1,"LaRibbons Christmas Wrapping Paper, Classic Candy Cane & Red Striped Design | 17 Inch X 33 Feet Green Gift Wrap for Christmas, Holiday, Winter Party, Classic Gift Wrap Paper",13.99,,,4.6,578,100,False,,,False,False,,https://www.amazon.com/dp/B0DTK9JF34
amazon,B0D9NFKFFC,christmas wrapping paper,1,"Burymento Pink Wrapping Paper Roll, Metallic Holographic Star Gift Wrap for Birthday, Valentines, Mothers day, Graduation, Wedding, Fathers day, Baby Shower, Christmas (17 IN x 32.8 FT)",12.99,,,4.7,,3000,False,,,False,False,,https://www.amazon.com/dp/B0D9NFKFFC
amazon,B0H41FFPYS,christmas wrapping paper,1,"RUSPEPA Christmas Wrapping Paper Roll, Mini Roll, 12 Days of Christmas with Vintage Illustrations, Design, Red Gift Wrap Paper for Kids, Family, Xmas Party, Holiday Gifts,17 Inches x 16.4 Feet",9.99,,,,,,True,,,False,False,,https://www.amazon.com/dp/B0H41FFPYS
amazon,B0GMZ375ND,christmas wrapping paper,1,"LaRibbons Green Christmas Wrapping Paper, Candy Cane & Holiday Greenery | Reversible, Festive Stripe Back, Cute Traditional Design for Kids, Family Gifts, Holiday Parties, 17 Inch X 33 Feet",13.99,,,4.6,578,100,False,,,False,False,,https://www.amazon.com/dp/B0GMZ375ND
amazon,B0DBVS8657,christmas wrapping paper,1,"Christmas Wrapping Paper for Gifts (4 Rolls: 93 sq. ft. ttl) Funny Candy Cane Santas, Reindeer, Christmas Tree, Snowflakes - 17 inches x 16.5 feet Per Roll",17.99,,,4.3,159,100,False,,,False,False,,https://www.amazon.com/dp/B0DBVS8657
amazon,B07R8JTVHF,christmas wrapping paper,1,"Hallmark Christmas Wrapping Paper, 3 Reversible Rolls (Red and Gold)",16.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B07R8JTVHF
amazon,B0H359KTTK,christmas wrapping paper,1,"Burymento Christmas Wrapping Paper Roll, Merry Christmas Gift Wrap | 17 in x 16.5 ft, Colorful Retro Typography Merry Christmas Gift Wrapping Paper for Kids Boys Girls Holiday, Winter Party",9.99,,,,,,True,,,False,False,,https://www.amazon.com/dp/B0H359KTTK
amazon,B09M8FGMN2,christmas wrapping paper,1,"Christmas Wrapping Paper Folded for Kids Boys Girls Man Women Gift's. Papercraft Snowmen, Candy Canes, Tree, Socks, Snowflakes, Happy New Year Bulk of 12 Sheets 20""x 29"" Folded",9.99,,,4.5,,50,False,,,False,False,,https://www.amazon.com/dp/B09M8FGMN2
amazon,B0GV3ZB2PC,christmas wrapping paper,1,"LaRibbons Vintage Reversible Plaid Christmas Wrapping Paper 17 In x 33 Ft | Thick Gift Wrap, Snowman Christmas Tree Green Classic Tartan, 47 sq ft Mini Roll, Xmas Holiday, Retro Rustic Farmhouse",13.99,,,4.8,195,100,False,,,False,False,,https://www.amazon.com/dp/B0GV3ZB2PC
amazon,B0B2P7XQQT,christmas wrapping paper,1,"WRAPAHOLIC Reversible Christmas Wrapping Paper Roll - Mini Roll - 17 Inch x 33 Feet - Red White Reindeer and Snowflake Wrapping Paper for Christmas, Holiday, Party",13.99,,,4.6,,50,False,,,False,False,,https://www.amazon.com/dp/B0B2P7XQQT
amazon,B0GY8W9W5K,christmas wrapping paper,1,"GIOLNIAY Christmas Wrapping Paper for Men Women Kids - Holiday Gift Wrap Red & Black Plaid with Truck, Black & White Plaid with Snowflake Xmas Design - 4 Jumbo Sheets, 28″×40″ Each, Easy to Store",9.99,,,4.4,391,50,False,,,False,False,,https://www.amazon.com/dp/B0GY8W9W5K
amazon,B0FFNFRTS4,christmas wrapping paper,1,"Beautiful Christmas Gift Wrapping Paper Rolls For Small & Medium Size Gifts | Set of 3 Quality Rolls with Vintage Designs, 17 in X 120 in Each - Add a Touch of Magic to Every Present You Wrap",6.99,,,4.4,248,100,False,,,False,False,,https://www.amazon.com/dp/B0FFNFRTS4
amazon,B0DBLFHLMJ,christmas wrapping paper,1,"ZICOTO Beautiful Gift Wrapping Paper Rolls for All Occasions - Set of 3 | Quality 17 X 120 in Rolls for Wedding, Birthday, Baby Shower and Christmas - Add a Touch of Magic to Every Gift You Wrap",13.99,,,4.2,532,2000,False,,,False,False,,https://www.amazon.com/dp/B0DBLFHLMJ
amazon,B0GR6FPQDX,christmas wrapping paper,1,"Hallmark Nightmare Before Christmas Wrapping Paper Mini Rolls, 3-Pack | For birthdays, Valentine's Day, Halloween, any occasion. 45 sq. ft. total, easy storage",10.74,11.99,,4.8,240,200,False,,,False,False,,https://www.amazon.com/dp/B0GR6FPQDX
amazon,B0FLF7ZTFV,christmas wrapping paper,1,"Ribbli Christmas Wrapping Paper Vintage Matte Wrapping Paper with Gingerbread Man/Bows/Red Stripe/Green Stripe Pattern, 6 Rolls Red and Green Holiday Assortment - 30 inch x 10 feet Per Roll",36.99,,,4.7,427,,False,,,False,False,,https://www.amazon.com/dp/B0FLF7ZTFV
amazon,B0D3J8K6DD,christmas wrapping paper,1,"Hallmark Christmas Wrapping Paper Rolls with Cutlines on Reverse (6 Rolls: 150 Sq. Ft. Total) Santa Claus, Nutcrackers, Plaid, Snowflakes, Ornaments",29.99,,,4.6,214,,False,,,False,False,,https://www.amazon.com/dp/B0D3J8K6DD
amazon,B0DTNZVV2L,christmas wrapping paper,1,"BIOBROWN Christmas Wrapping Paper Vintage Trucks Design for Xmas, Party | 17 Inch X 33 Feet, Reversible, Kraft, Holiday Gift Wrap, Recycled",13.99,,,4.6,554,50,False,,,False,False,,https://www.amazon.com/dp/B0DTNZVV2L
amazon,B0F8328WJH,christmas wrapping paper,1,"RUSEPEA Luxury Christmas Tree Wrapping Paper Roll, Mini Roll, Elegant Gold Foil Xmas Tree Gift Wrap Paper for Holiday Gifts, Party, DIY Crafts (17in x 16.4ft)",9.99,,,4.5,150,50,False,,,False,False,,https://www.amazon.com/dp/B0F8328WJH
amazon,B0GMYYD3Q3,christmas wrapping paper,1,"LaRibbons Christmas Wrapping Paper, Double-Sided Gingerbread Cookie Design | Reversible, Candy Canes & Merry Christmas Back, Festive Family Christmas Gift Wrap, 17 Inch X 33 Feet",13.99,,,4.6,377,100,False,,,False,False,,https://www.amazon.com/dp/B0GMYYD3Q3
amazon,B0DBLDRTN3,christmas wrapping paper,1,Vnaaem Christmas Wrapping paper for Boys Girls Kids - Rainbow Xmas Gift Wrap with Snowflakes Tree Snowman Reindeer Design for Christmas Holiday - 20 X 28Inches Per Sheet(8 Pack),8.99,,,4.3,386,50,False,,,False,False,,https://www.amazon.com/dp/B0DBLDRTN3
amazon,B01C5IHGJW,christmas wrapping paper,1,"Scotch Magic Tape, 3 Dispensered Rolls, 3/4 x 300 Inches, Clear | Numerous Applications, Invisible, Clear Tape Engineered for Repairing",3.99,5.99,,4.8,,80000,False,,,False,False,,https://www.amazon.com/dp/B01C5IHGJW
amazon,B0GMZ7Q4YX,christmas wrapping paper,1,"BIOBROWN Christmas Wrapping Paper Colorful Candy Cane & Ornament Design | 17 Inch X 33 Feet, Reversible, Vintage, Xmas, Party, Holiday, Celebration",13.99,,,4.6,201,100,False,,,False,False,,https://www.amazon.com/dp/B0GMZ7Q4YX
amazon,B0GMZ14T6D,christmas wrapping paper,1,"LaRibbons Reversible Christmas Wrapping Paper Retro Red Green 17 In x 33 Ft | Thick Gift Wrap, Vintage Classic Snowflake Plaid, 47 sq ft Mini Roll, Xmas Holiday Party Gifts Rustic Farmhouse Decor",13.99,,,4.6,173,50,False,,,False,False,,https://www.amazon.com/dp/B0GMZ14T6D
amazon,B07VSPM2HJ,christmas wrapping paper,1,WRAPAHOLIC 30 Inch Christmas Wrapping Paper Set - Jumbo Roll Red and White Christmas Design with Metallic Foil Shine - 4 Rolls - 30 inch x 120 inch Per Roll,26.95,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B07VSPM2HJ
amazon,B0DZX1LT7H,christmas wrapping paper,1,"LaRibbons Reversible Christmas Wrapping Paper, Christmas Lights & Striped | 17 Inch X 33 Feet Classic Gift Wrap for Christmas, Holiday, Xmas Party Celebration",13.99,,,4.6,645,50,False,,,False,False,,https://www.amazon.com/dp/B0DZX1LT7H
amazon,B0F6J544HW,christmas wrapping paper,1,"Yarcony Reversible Christmas Wrapping Paper, Green Wrapping Paper, Metallic Foil Luxury Deep Green Christmas Tree Design Decorative Gift Packaging for Holiday, New Year (Mini Roll, 17 Inch X 33 Feet)",13.95,,,4.6,258,50,False,,,False,False,,https://www.amazon.com/dp/B0F6J544HW
amazon,B07CY7X9Y3,christmas wrapping paper,1,"American Greetings Christmas Wrapping Paper, Red and Black Buffalo Plaid Holiday Gift Wrap Set (120 sq.ft., 4 rolls-30 in. x 12 ft., 7 Adhesive Bows, 30 Gift Tag Stickers) Rustic, Snowflakes, Reindeer",24.98,,,4.6,,,False,,,False,False,,https://www.amazon.com/dp/B07CY7X9Y3
amazon,B09SRFS8VX,christmas wrapping paper,1,"Hallmark Reversible Christmas Wrapping Paper for Kids (3 Rolls: 120 Sq. Ft. Total) Snowmen, Stripes, Trees, Skiing Santa, Zebras, Hedgehogs, Penguins",16.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B09SRFS8VX
amazon,B09Y1QT2JT,christmas wrapping paper,1,WRAPAHOLIC 30 Inch Christmas Wrapping Paper Roll - Jumbo Roll Red Green Gold and Silver Snowflakes Trees Holiday Collection with Metallic Foil Shine - 4 Rolls - 30 Inch x 120 Inch Per Roll,26.95,,,4.7,,50,False,,,False,False,,https://www.amazon.com/dp/B09Y1QT2JT
amazon,B0BQTYYVZH,christmas wrapping paper,1,"Vanhench Brown Wrapping Paper Roll 17.5""x 1200""(100') | For Craft Kraft Packing Paper Birthday Gift Bulletin Board Arts Bouquet Flower Table Cover Poster Moving Supplies 70GSM 50LB",7.98,10.99,,4.7,,3000,False,,,False,False,,https://www.amazon.com/dp/B0BQTYYVZH
amazon,B0D3XDP15B,christmas wrapping paper,1,"RUSPEPA Christmas Kraft Wrapping Paper - Owl, Reindeer, Christmas Ball and Text Design - 4 Rolls - 30 inches x 10 feet per Roll",25.99,,,4.8,,,False,,,False,False,,https://www.amazon.com/dp/B0D3XDP15B
amazon,B0D2VY5NHF,christmas wrapping paper,1,"WRAPAHOLIC 3D Kraft Christmas Wrapping Paper Roll - Mini Roll - 17 Inch x 16.5 Feet - Gold and White Christmas Tree Wrapping Paper with Embossed Perfect for Holiday, Party Celebration",9.99,,,4.6,504,,False,,,False,False,,https://www.amazon.com/dp/B0D2VY5NHF
amazon,B0FMWTQB8W,christmas wrapping paper,1,"LaRibbons Nutcracker Foil Christmas Reversible Wrapping Paper 17 In x 33 Ft | Classic Vintage Gift Wrap, Retro Red Gold Black Stripes, 47 sq ft Mini Roll, Xmas Holiday Party Presents Decorations",13.99,,,4.6,173,100,False,,,False,False,,https://www.amazon.com/dp/B0FMWTQB8W
amazon,B088SNQ971,christmas wrapping paper,1,"Hallmark Christmas Wrapping Paper Rolls, Brown Kraft Holiday Gift Wrap (Pack of 3: 90 sq. ft. ttl) Snowflakes, Pink Trees, ""All Kinds of Merry""",16.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B088SNQ971
amazon,B0C7BG1WZ4,christmas wrapping paper,1,"LeZakaa Christmas Pink Wrapping Paper Mini Roll, Santa Claus & Candy Cane, Metallic Foil, Rose Gold Foil Reversible Design for Festive Winter Holiday, Family Gathering, 17 inches x 32.8 Feet",11.99,,,4.7,713,,False,,,False,False,,https://www.amazon.com/dp/B0C7BG1WZ4
amazon,B0GR6R19CJ,christmas wrapping paper,1,"Hallmark Disney Wrapping Paper Mini Rolls, 3-Pack (Mickey Mouse) 45 Sq. Ft. | Mini rolls are perfect for easy storage, Grid Lines, Recyclable, 45 Sq. Ft. Total, Red and Black Character Designs",11.99,,,4.6,139,900,False,,,False,False,,https://www.amazon.com/dp/B0GR6R19CJ
amazon,B0DTN9M7KL,christmas wrapping paper,1,"BIOBROWN Christmas Wrapping Paper Doe Floral and Tree Design Gift Wrap | 17 Inch X 33 Feet, Reversible, Xmas, Party, Holiday",13.99,,,4.6,455,50,False,,,False,False,,https://www.amazon.com/dp/B0DTN9M7KL
amazon,B0FBH52ZXB,christmas wrapping paper,1,"Merry Market Christmas Wrapping Paper Rolls, Premium Matte Gift Wrap, 30” x 168”, 105 sq ft, Large Roll, Snowflake Vintage Stripes Design, Holiday Gift Wrapping",33.99,,,4.7,449,,False,,,False,False,,https://www.amazon.com/dp/B0FBH52ZXB
amazon,B088SD7RN2,christmas wrapping paper,1,"Hallmark Reversible Christmas Wrapping Paper (3 Rolls: 120 sq. ft. ttl) Merry Holidays, Snowflakes, Snowmen, Red Stripes",16.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B088SD7RN2
amazon,B0CG3615YT,christmas wrapping paper,1,"LDGOOAEL Mini Short Small Christmas Wrapping Paper Roll with Cut Lines on Reverse (17"" X 120"" Per Roll) - Red Green Gold Gift Wrap with Deer&Snowflake&Tree Design for Holiday, Birthday,Wedding",12.99,,,4.5,613,,False,,,False,False,,https://www.amazon.com/dp/B0CG3615YT
amazon,B0FK4WLVY7,christmas wrapping paper,1,"ZDSPIDE Christmas Wrapping Paper - 17 in x 32.8 ft Reversible Holiday Wrapping Paper with Unicorn, Santa & Stripe for Xmas",9.99,,,4.7,54,50,False,,,False,False,,https://www.amazon.com/dp/B0FK4WLVY7
amazon,B0DTKBXD2M,christmas wrapping paper,2,"LaRibbons Reversible Christmas Wrapping Paper, Vintage Red Berries Stripe | 17 Inch X 33 Feet Gift Wrap, Red Berries and Red Stripe Gift Wrap for Christmas, Season Party, Xmas",13.99,,,4.6,645,,False,,,False,False,,https://www.amazon.com/dp/B0DTKBXD2M
amazon,B0CWGMDFG8,christmas wrapping paper,2,"Homeral Reversible Christmas Wrapping Paper Roll - Metallic Shine Santa, Sleigh, Reindeer, Stripe, Plaid, Letterings, Snowflake for Christmas, New Year Celebration - 3 Rolls - 17 x 120 Inch Per Roll",13.99,,,4.4,466,,False,,,False,False,,https://www.amazon.com/dp/B0CWGMDFG8
amazon,B0DCVLTXPF,christmas wrapping paper,2,"LeZakaa Vintage Christmas Wrapping Paper Roll, Vintage Newspaper Style Santa Claus, Hot Cocoa Nostalgic Design Cream Red Retro Holiday Party Gift Wrap, DIY Crafts, Mini Roll 17in x 16.4 Ft",9.99,,,4.7,493,50,False,,,False,False,,https://www.amazon.com/dp/B0DCVLTXPF
amazon,B07CYWM1DV,christmas wrapping paper,2,"American Greetings Reversible Christmas Wrapping Paper Rolls, Red and Green Holiday Gift Wrap (105 sq. ft., 4 Rolls-30 in. x 12 ft.) Polka Dots, Trees, Snowmen and Snowflakes",18.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B07CYWM1DV
amazon,B0D3J6GTV9,christmas wrapping paper,2,"Hallmark Kids Christmas Wrapping Paper Rolls with Cutlines on Reverse (6 Rolls: 180 Sq. Ft. Total) Snowman, Snowflakes, Penguins, Santa Claus",29.99,,,4.7,138,,False,,,False,False,,https://www.amazon.com/dp/B0D3J6GTV9
amazon,B0FJ229P4C,christmas wrapping paper,2,"Reversible Christmas Wrapping Paper, Santa Gift Wrap Paper Roll,17InX32.8Ft | Red White Reindeer and Snowflake Wrapping Paper for New Year, Holiday, Party",9.99,,,4.5,561,50,False,,,False,False,,https://www.amazon.com/dp/B0FJ229P4C
amazon,B0GHYBWNXJ,christmas wrapping paper,2,"MAYPLUSS Black Wrapping Paper Roll, Reversible Gold gift Wrap with 3D Snowflake for Mens Boys Birthday Gift Wrap Graduation Fathers Day Anniversary Engagement 17 Inch x 16.5 Feet",7.99,,,4.5,162,300,False,,,False,False,,https://www.amazon.com/dp/B0GHYBWNXJ
amazon,B0GR69CB5N,christmas wrapping paper,2,"Hallmark Disney Wrapping Paper Mini Rolls, 3-Pack (Stitch) 45 Sq. Ft. | Mini rolls are perfect for easy storage, 3-Pack for Christmas, Celebrations, Any Occasion, 45 sq. ft. total, Recyclable",11.99,,,4.8,262,500,False,,,False,False,,https://www.amazon.com/dp/B0GR69CB5N
amazon,B0FG5F75YQ,christmas wrapping paper,2,"Hallmark Bluey Wrapping Paper Rolls for Kids, 3 Rolls (Bluey & Bingo)",16.99,,,4.8,152,500,False,,,False,False,,https://www.amazon.com/dp/B0FG5F75YQ
amazon,B07T5WLL6X,christmas wrapping paper,2,"Hallmark Christmas Wrapping Paper, 3 Rolls (Red Truck, Plaid, Barn)",16.98,,,4.8,,,False,,,False,False,,https://www.amazon.com/dp/B07T5WLL6X
amazon,B0GYZD61V8,christmas wrapping paper,2,"WRAPAHOLIC Cat Christmas Wrapping Paper - Mini Roll - 17 Inch x 16.5 Feet - Adorable Christmas Angry Kitty Wrapping Paper for Pets Lovers, Kids Gifts, Xmas Holiday, Winter Season",9.99,,,4.6,39,,False,,,False,False,,https://www.amazon.com/dp/B0GYZD61V8
amazon,B0DBLK2FKB,christmas wrapping paper,2,"WRAPAHOLIC 3D Kraft Wrapping Paper Roll - Mini Roll - 17 Inch x 16.5 Feet - Gold and Red Christmas Presents Design with Embossed Perfect for Holiday, Party Celebration",9.99,,,4.8,415,,False,,,False,False,,https://www.amazon.com/dp/B0DBLK2FKB
amazon,B0FJ6V2HWG,christmas wrapping paper,2,"3 Christmas Wrapping Paper Set - Small Rolls with Santa, Snowflakes, Trees & Lollipops (Red, Green, White) for Xmas Holiday Gift Wrap 17x137 Inch",9.95,,,4.8,49,,False,,,False,False,,https://www.amazon.com/dp/B0FJ6V2HWG
amazon,B0F59ZZXGD,christmas wrapping paper,2,"RUSPEPA Reversible Christmas Wrapping Paper Roll, Mini Roll, Pink Santa Claus, Floral Wreath, Bow Design, Green Pink Plaid Gift Wrap for Girls, Kids, Family, Holiday Gifts, 17 Inches x 32.8 Feet",13.99,,,4.7,246,,False,,,False,False,,https://www.amazon.com/dp/B0F59ZZXGD
amazon,B0GV3X2BNG,christmas wrapping paper,2,"LaRibbons Reversible Green Christmas Wrapping Paper Pine Tree 17 In x 33 Ft | Classic Gift Wrap, Gold Foil Star Dark Green, 47 sq ft Mini Roll, Xmas Holiday Party, Office Business Gifting DIY Crafts",13.99,,,4.8,195,50,False,,,False,False,,https://www.amazon.com/dp/B0GV3X2BNG
amazon,B088SP1PC3,christmas wrapping paper,2,"Hallmark Vintage Christmas Wrapping Paper Cut Lines on Reverse (3 Rolls: 120 sq. ft. ttl) Dancing Santas, Classic Snowman, ""Merry, Jolly, Happy, Peace""",16.99,,,4.8,,,False,,,False,False,,https://www.amazon.com/dp/B088SP1PC3
amazon,B0BWKZS1S6,christmas wrapping paper,2,"Hallmark Sage Green Christmas Wrapping Paper, 4 Rolls (Plaid, Snowmen)",29.99,,,4.5,267,,False,,,False,False,,https://www.amazon.com/dp/B0BWKZS1S6
amazon,B0D4Z4NTYF,christmas wrapping paper,2,"LaRibbons Reversible Christmas Wrapping Paper, White Dots Snowflakes on Red | 17 Inch X 33 Feet Classic Gift Wrap Paper for Xmas, Holiday Delebration",9.99,,,4.6,645,,False,,,False,False,,https://www.amazon.com/dp/B0D4Z4NTYF
amazon,B0H2V6H5C1,christmas wrapping paper,2,"FunooFuno 12 Sheets Burgundy Christmas Wrapping Paper, 20""x29"" | Folded Flat with Vintage Holiday Prints, Trees, Snowflakes, Plaid, Bows, Ornaments for Xmas Gifts, Festive Party Wrapping",16.99,19.99,,4.4,7,,False,,,False,False,,https://www.amazon.com/dp/B0H2V6H5C1
amazon,B0GR6KXTLR,christmas wrapping paper,2,"Hallmark Star Wars Wrapping Paper Mini Rolls, 3-Pack, 45 Sq. Ft. | Mini rolls are perfect for easy storage, 45 sq. ft. total; great for May the 4th, graduation, Father's Day",11.99,,,4.9,99,400,False,,,False,False,,https://www.amazon.com/dp/B0GR6KXTLR
amazon,B0FM3ZZBY5,christmas wrapping paper,2,"Dtiafu Christmas Wrapping Paper 4 Black Gold Holiday Style Gift Wrap Paper Bulk Santa Claus Nutcracker Ornament for Party Vacation Winter, 20 X 28 Inches, Folded Flat (8 Sheet)",5.99,,,4.8,7,,False,,,False,False,,https://www.amazon.com/dp/B0FM3ZZBY5
amazon,B086QK7188,christmas wrapping paper,2,"Hallmark Star Wars Wrapping Paper with Cut Lines on Reverse (3-Pack: 60 sq. ft. ttl) with Yoda, Darth Vader, Chewbacca, R2-D2, C-3PO, Stormtroopers, X-Wing, Millennium Falcon",16.99,,,4.8,,400,False,,,False,False,,https://www.amazon.com/dp/B086QK7188
amazon,B0F6NGNHLM,christmas wrapping paper,2,"WRAPAHOLIC Cat Christmas Wrapping Paper - Mini Roll - 17 Inch x 16.5 Feet - Adorable Christmas Cat Wrapping Paper for Xmas Holiday, Party Celebration",11.99,,,4.8,583,,False,,,False,False,,https://www.amazon.com/dp/B0F6NGNHLM
amazon,B0F5PYC4CK,christmas wrapping paper,2,"Yarcony Kraft Christmas Wrapping Paper, Green and Gold Wrapping Paper, Luxury Gold Foil Christmas Tree, Star Design Brown Thick Holiday Gift Wrap for Present Packaging, Crafts (17 Inch X 16.5 Feet)",9.99,,,4.5,231,,False,,,False,False,,https://www.amazon.com/dp/B0F5PYC4CK
amazon,B0B2PB4813,christmas wrapping paper,2,"WRAPAHOLIC Reversible Christmas Wrapping Paper - Mini Roll - 17 Inch x 33 Feet - Blue and White Reindeer Holiday Landscape and Stripe Design for Christmas, Holiday, Party",9.99,,,4.6,,,False,,,False,False,,https://www.amazon.com/dp/B0B2PB4813
amazon,B0DY7YHD1F,christmas wrapping paper,2,"WRAPAHOLIC Bow Christmas Wrapping Paper - Mini Roll - 17 Inch x 16.5 Feet - Gold Foil Snoflakes and Plaid Bow Wrapping Paper for Girl Boy Kids, Christmas, Holiday",12.99,,,4.8,66,100,False,,,False,False,,https://www.amazon.com/dp/B0DY7YHD1F
amazon,B0C7GS3FXR,christmas wrapping paper,2,"WRAPAHOLIC Christmas Wrapping Paper Roll - Mini Roll - 3 Rolls - 17 Inch X 120 Inch Per Roll - Pastel Pink and Purple Reindeer, Candy Cane with JOY, Snowflake Holiday Collection",9.99,,,4.5,,,False,,,False,False,,https://www.amazon.com/dp/B0C7GS3FXR
amazon,B0FHG5DTM5,christmas wrapping paper,2,"Hexablenzio Christmas Wrapping Paper Bulk Set of 4 Rolls (93 sq. ft. ttl) Santa Claus, Reindeer, Christmas Tree, Snowman Patterns for Holiday Gift Wrap - 17 inches x 16.5 feet Per Roll",9.99,,,4.0,42,,False,,,False,False,,https://www.amazon.com/dp/B0FHG5DTM5
amazon,B09XTZKVZT,christmas wrapping paper,2,"MAYPLUSS Kraft Christmas Wrapping Paper Roll - 3 Mini Roll -17in x120in Per roll,Kraft Vintage Wrapping Paper,Rustic Print for Party,Birthday,Baby Shower,Natural Paper Roll Design (42.3 sqft)",11.99,,,4.6,,,False,,,False,False,,https://www.amazon.com/dp/B09XTZKVZT
amazon,B0DFGCY6X8,christmas wrapping paper,2,"SaringSwoon Construction Christmas Wrapping Paper for Kids - Holiday Wrapping Paper with Dump Trucks, Cranes, Excavators with Santa Hats & Gifts, Christmas Tree - 40×28 Inches, 4 Folded Sheets",9.99,,,4.6,845,,False,,,False,False,,https://www.amazon.com/dp/B0DFGCY6X8
amazon,B0D9XV87HL,christmas wrapping paper,2,"LeZakaa Cat Christmas Wrapping Paper Mini Roll, Funny Cats in Playful Christmas Costumes, Stars in Blue Xmas Design, Holiday Party Gift Wrap for Kids Boys Girls, 17 inches x 16.4 Feet",9.49,9.99,,4.7,493,,False,,,False,False,,https://www.amazon.com/dp/B0D9XV87HL
amazon,B0H6D96PD9,christmas wrapping paper,2,"SnazzyWrap Woodland Christmas Wrapping Paper Mini Roll(Total 28.5 sq.ft) | Deer and Christmas Tree,Suitable for Girl,Boy,Family Gifts,Christmas Parties,Winter Holiday Packaging,6 Sheets 17 X 40 In",12.99,,,,,,True,,,False,False,,https://www.amazon.com/dp/B0H6D96PD9
amazon,B08WRKG6FN,christmas wrapping paper,2,"Hallmark Plaid Christmas Wrapping Paper, 3 Rolls (Red, Black, White)",16.99,,,4.7,,,False,,,False,False,,https://www.amazon.com/dp/B08WRKG6FN
amazon,B0GMZDTFW3,christmas wrapping paper,2,"BIOBROWN Christmas Wrapping Paper, Vintage Green Plaid, 17 In x 33 Ft | Reversible, Classic Design, Idea for Xmas Holiday Party Gift Wrap",13.99,,,4.6,139,50,False,,,False,False,,https://www.amazon.com/dp/B0GMZDTFW3
amazon,B0GK6F8XQM,christmas wrapping paper,2,"LaRibbons Burgundy Matte Metallic Wrapping Paper, Christmas Gift Wrap | 17 Inch x 33 Feet Roll, Elegant Solid Color Wine Red with Cut Lines Gift Wrap for Christmas Wedding, Birthday, Holiday",12.99,,,4.7,339,100,False,,,False,False,,https://www.amazon.com/dp/B0GK6F8XQM
amazon,B0C7GXBN92,christmas wrapping paper,2,"RUSPEPA Reversible Wrapping Paper Roll - Mini Roll - Christmas Santa Claus, Snowman and Candy Cane Pattern Great for Christmas, Party, Holiday - 17.5 Inches X 32.8 Feet",13.99,,,4.6,506,,False,,,False,False,,https://www.amazon.com/dp/B0C7GXBN92
