site,ok,status,title,brand_or_shop,price,currency,original_price,discount_percent,rating,review_count,is_bestseller,favorites,materials,dimensions,ships_from,availability,is_ad,free_shipping,source,url,image_url
etsy,,,"Couple Photo Strip Frame, Custom Photo Booth Picture Frame, Striped Fabric Frame, Anniversary Gift for Couples, Wedding Keepsake, Home Decor",,9.27,USD,19.73,53.0,,58,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4539792393/couple-photo-strip-frame-custom-photo,https://i.etsystatic.com/58285661/r/il/461ba8/8266775668/il_340x270.8266775668_r9yu.jpg
etsy,,,Vintage Rustic Bronze Picture Frame Farmhouse Decor Solid Wood Frames with UV Blocking Plexiglass and Preinstalled Hangers for Wall Decor,,21.99,USD,23.15,5.0,,762,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1770412582/vintage-rustic-bronze-picture-frame,https://i.etsystatic.com/18072669/c/1892/1892/245/245/il/509bfb/6293402069/il_340x270.6293402069_c7o7.jpg
etsy,,,"Pacific Northwest Pine Picture Frame: 5/8"" Wide Wood Frame",,9.73,USD,12.97,25.0,,6337,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/788710141/pacific-northwest-pine-picture-frame-58,https://i.etsystatic.com/19338313/r/il/d9da19/7712328148/il_340x270.7712328148_tgg3.jpg
etsy,,,"Personalized Photo Flipbook Animation Box,Custom wooden Photo Book with Light,Custom Crank Photobox Picture Box ,Creative Anniversary gifts",,22.38,USD,58.91,62.0,,1951,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4375781601/personalized-photo-flipbook-animation,https://i.etsystatic.com/58150735/r/il/592989/7277270649/il_340x270.7277270649_oqco.jpg
etsy,,,Personalized School Years Photo Frame: Pre K to Graduation Picture Collage,,19.68,USD,24.6,20.0,,3177,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1629354044/personalized-school-years-photo-frame,https://i.etsystatic.com/25890105/r/il/604675/5618837688/il_340x270.5618837688_ro4a.jpg
etsy,,,"Disney Cruise 5x7 Picture Frame Custom Disneyland, Disney World, Disney Fantasy",,26.95,USD,,,,10418,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1694487819/disney-cruise-5x7-picture-frame-custom,https://i.etsystatic.com/8944465/r/il/f5f885/5881925275/il_340x270.5881925275_2m4w.jpg
etsy,,,"Picture Frame ""Foxy Minus"" Alder Style in Solid Wash Color of Your Choice - Choose your frame size: 2x2 up to 20x20 inches - Free Shipping",,17.0,USD,,,,38314,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4383012945/picture-frame-foxy-minus-alder-style-in,https://i.etsystatic.com/5670056/r/il/3c5fce/7265569014/il_340x270.7265569014_auuq.jpg
etsy,,,"Shadow Box Black Frame 1"" Deep Solid Wood White Backing, Hanging Hardware & Acrylic Glass \| Handmade to Order in NJ \| Ask for Custom Sizes",,22.98,USD,,,,5351,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/517517400/shadow-box-black-frame-1-deep-solid-wood,https://i.etsystatic.com/15179163/r/il/8729d1/4940356392/il_340x270.4940356392_k9ix.jpg
etsy,,,White Picture Frames with Complimentary Hanging Hardware and Acrylic Glass Included - Handmade to Order in NJ - Custom Sizes Available,,29.7,USD,,,,5351,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1096312808/white-picture-frames-with-complimentary,https://i.etsystatic.com/15179163/r/il/94e7c2/4983759921/il_340x270.4983759921_btu4.jpg
etsy,,,Haus and Hues Oak Picture Frame with Plexiglass,,23.0,USD,,,,5450,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1752646132/haus-and-hues-oak-picture-frame-with,https://i.etsystatic.com/18969887/r/il/3b51af/6396611797/il_340x270.6396611797_bosp.jpg
etsy,,,"Steel Picture Frame, Modern Metal Photo Frame, Custom Picture Frame, Minimalist Wall Decor, Gallery Wall",,94.22,USD,134.6,30.0,,277,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4549328485/steel-picture-frame-modern-metal-photo,https://i.etsystatic.com/63050835/r/il/0ac671/8335331736/il_340x270.8335331736_9lk5.jpg
etsy,,,"Fabric Mat Frame for Photobooth Strips, Solid Wood, 10 Colors, Gift for Mom Dad",,22.95,USD,45.0,49.0,,33,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4511022110/fabric-mat-frame-for-photobooth-strips,https://i.etsystatic.com/61840578/r/il/c85ed9/8159634533/il_340x270.8159634533_ounp.jpg
etsy,,,"Rustic Burled Wood Picture Frame, Burl Wood Custom Frames For Wall Art, Light Brown Black, 4x6 5x7 8x10 9x12 11x14 11x17 12x16 16x20 18x24",,27.75,USD,37.0,25.0,,6226,True,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/772900593/rustic-burled-wood-picture-frame-burl,https://i.etsystatic.com/22047067/c/2743/2180/0/58/il/9562b4/3975436872/il_340x270.3975436872_4ooz.jpg
etsy,,,"TV Frame for Samsung Frame TV, Gold Antique Rustic Custom Bezel Cover, 32-85 inch",,169.6,USD,320.0,47.0,,53,False,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/4470479338/tv-frame-for-samsung-frame-tv-gold,https://i.etsystatic.com/61833735/c/1265/1265/166/204/il/6610ab/7843237337/il_340x270.7843237337_t50c.jpg
etsy,,,"Ornate Gold Picture Frame, Custom Size Frame for Canvas, Paintings, Posters, Textile Art, Rugs & Tapestries",,59.4,USD,91.38,35.0,,38,False,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/4454862176/gold-ornate-frame-for-canvas-art,https://i.etsystatic.com/64511357/r/il/27ffb5/8388466244/il_340x270.8388466244_p5kb.jpg
etsy,,,"5x5 Engravable Silver Plated Picture Frame, Cunill 'Beaded'",,152.63,USD,,,,396,False,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/975181897/5x5-engravable-silver-plated-picture,https://i.etsystatic.com/22823705/r/il/f221f7/2967666711/il_340x270.2967666711_g2wk.jpg
etsy,,,Gallery Wall Frames \| Assorted Frame Bundle \| Vintage Picture Frames \| Gold Frames \| Wood Frames \| Thrifted Frames \| Second Hand frames,,57.0,USD,76.0,25.0,,495,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1650681460/gallery-wall-frames-assorted-frame,https://i.etsystatic.com/32513992/r/il/013a12/5750850011/il_340x270.5750850011_nleh.jpg
etsy,,,"Live Edge Frame. Custom Sizing. Cherry wood with walnut accents, picture frame",,95.0,USD,,,,162,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/899606067/live-edge-frame-custom-sizing-cherry,https://i.etsystatic.com/19576889/c/1923/1923/556/47/il/b5e3e1/7312490321/il_340x270.7312490321_a9mw.jpg
etsy,,,Ember Picture Frame \| Monochrome Wooden Mat Display \| Custom Opening \| 8X10 Wall Decor Accent,,38.69,USD,42.99,10.0,,61566,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4524146998/ember-picture-frame-monochrome-wooden,https://i.etsystatic.com/5835611/r/il/350186/8200403783/il_340x270.8200403783_or9t.jpg
etsy,,,Vintage Style Picture Frame Antique Tin Glossy Embossed Flower Retro Funky Eclectic Red White Black Blue Green Decor WOOD 4x6 5x7 8x10 11x14,,36.0,USD,48.0,25.0,,11381,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1294190075/vintage-style-picture-frame-antique-tin,https://i.etsystatic.com/24393153/r/il/66373c/6228315149/il_340x270.6228315149_b4qw.jpg
etsy,,,2pack - Polaroid 600/iType Photo Frame \| Choose 2 different colors!,,20.0,USD,,,,48,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4530992038/2pack-polaroid-600itype-photo-frame,https://i.etsystatic.com/62141890/r/il/247804/8248298397/il_340x270.8248298397_ckdj.jpg
etsy,,,Black Wood Picture Frame 11 x 14 Up Cycled Vintage Rustic Shabby Chic Distressed Photo Decoration Man Cave Country Farmhouse Home Decor Gift,,24.99,USD,,,,3674,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/238412337/black-wood-picture-frame-11-x-14-up,https://i.etsystatic.com/6348769/r/il/54426f/996368036/il_340x270.996368036_f1is.jpg
etsy,,,"Rounded Corner Solid Wood Photo Frame, Design for Tabletop Display",,18.8,USD,23.5,20.0,,142,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4468873982/rounded-corner-solid-wood-photo-frame,https://i.etsystatic.com/62926228/r/il/327d5b/7832769905/il_340x270.7832769905_qf81.jpg
etsy,,,Gold Picture Frame \| Traditional Ornate Antique Solid Wood \| Made to Order in US \| Ask for Custom Sizes and Mats,,29.43,USD,,,,5351,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1488608065/gold-picture-frame-traditional-ornate,https://i.etsystatic.com/15179163/r/il/38b0c3/4945200010/il_340x270.4945200010_9qmy.jpg
etsy,,,"Custom Picture Frame, Slim Vintage Metallic, Made to Order, Gold Silver Copper",,29.99,USD,,,,27990,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/741993293/stratton-queen-ann-picture-frame-gold,https://i.etsystatic.com/6497523/c/2400/2400/264/0/il/c8d39b/7760406337/il_340x270.7760406337_bhd5.jpg
etsy,,,Personalized Italy Travel Shadow Box \| Custom Italy Trip Map Frame \|Vacation Memory Keepsake \| Honeymoon & Anniversary \| Family Travel Decor,,85.95,USD,,,,1750,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4548021582/personalized-italy-travel-shadow-box,https://i.etsystatic.com/22902125/r/il/b24384/8373772397/il_340x270.8373772397_qdgj.jpg
etsy,,,"Clear Acrylic Photo Frame Fridge Magnet, Picture Display, Home Decor Gift",,6.5,USD,,,,55,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4431988462/clear-acrylic-photo-frame-fridge-magnet,https://i.etsystatic.com/62626987/r/il/cd09ac/7488387591/il_340x270.7488387591_pzl4.jpg
etsy,,,4”x6” holds 25+ photos - Picture display and storage frame - snapstack,,26.0,USD,,,,48,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4412691461/photo-display-and-storage-frame-6x4,https://i.etsystatic.com/62141890/r/il/ed5452/7823590413/il_340x270.7823590413_5ue9.jpg
etsy,,,Football Jersey Framed Print Senior Night Gift Basketball Baseball,,82.49,USD,109.99,25.0,,371,False,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/1731189356/football-jersey-framed-print-senior,https://i.etsystatic.com/35606561/r/il/cbf52a/7875799838/il_340x270.7875799838_8p7s.jpg
etsy,,,"Say When Wine Framed Wall Art, Funny Kitchen & Bar Print, Wine Lover Gift Poster",,15.62,USD,31.24,50.0,,4676,False,,,,,,True,False,picture-frames-and-displays,https://www.etsy.com/listing/4530651739/say-when-wine-framed-wall-art-funny,https://i.etsystatic.com/50354072/r/il/7b7847/8197887012/il_340x270.8197887012_cq2w.jpg
etsy,,,"Mixed Style Picture Frame Set, Wall & Tabletop Gallery Wall Frames for Decor, Eclectic Colorful Frame Collage Kit, Housewarming Gift",,24.59,USD,40.98,40.0,,503,True,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/4470098444/vintage-mixed-style-picture-frame-wall,https://i.etsystatic.com/61377993/r/il/241e86/7892404163/il_340x270.7892404163_9nu6.jpg
etsy,,,"Vintage Botanical Framed Wall Art, Natural Wood Gallery Wall Frame Set, 11x14 Mat with 8x10 Prints, Farmhouse Cottage Gallery Wall Art",,65.99,USD,109.98,40.0,,9,True,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/4523284265/natural-wood-gallery-wall-frames-vintage,https://i.etsystatic.com/65340467/r/il/5d5565/8146261888/il_340x270.8146261888_9i40.jpg
etsy,,,Brown round picture frame all sizes 2-16 inches,,12.82,USD,17.1,25.0,,2507,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1664789019/brown-round-picture-frame-all-sizes-2-16,https://i.etsystatic.com/16781667/r/il/d4e16d/5702491430/il_340x270.5702491430_qb3w.jpg
etsy,,,polaroid photo stand for instax film photos gifted fujifilm instax framed photo gift fujifilm polaroid retail store display for earrings,,27.49,USD,,,,303,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4322860475/polaroid-photo-stand-for-instax-film,https://i.etsystatic.com/25209492/r/il/4b4d65/7326994504/il_340x270.7326994504_oao3.jpg
etsy,,,Best Friend First Home Photobooth Strip Frame Key Holder Fabric Mat Personalized Gift,,65.15,USD,86.87,25.0,,,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4539331870/best-friend-first-home-photobooth-strip,https://i.etsystatic.com/66909986/c/1071/1071/78/1/il/ff926c/8311086413/il_340x270.8311086413_epm8.jpg
etsy,,,Custom Polaroid Picture Frame \| 8x10 Modern Monochromatic Display,,75.0,USD,,,,323,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4348550020/colorful-polaroid-photo-frame-modern,https://i.etsystatic.com/60486139/r/il/1e640d/8416330923/il_340x270.8416330923_fttr.jpg
etsy,,,Pastel Yellow Photo Frame \| 5x7 \| Hand-Painted Wooden Picture Frame \| Pastel Nursery Decor \| Kids Room Decor,,25.42,USD,,,,,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4509538121/pastel-yellow-photo-frame-5x7-hand,https://i.etsystatic.com/52346924/r/il/61dd06/8347008259/il_340x270.8347008259_izgn.jpg
etsy,,,"Couple Photo Strip Frame, Custom Photo Booth Picture Frame, Velvet Gold Foil Print, Anniversary Gift for Couples, Wedding Keepsake",,9.31,USD,19.0,51.0,,1806,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4530242101/couple-photo-strip-frame-custom-photo,https://i.etsystatic.com/34492624/r/il/903526/8268956033/il_340x270.8268956033_lxty.jpg
etsy,,,"Burlwood with Rope design fits art or photo 9”x 9” 50 dollars -custom sizes available, free shipping.",,50.0,USD,,,,263,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4411500902/burlwoodwith-rope-design-fits-art-or,https://i.etsystatic.com/23384428/r/il/146a27/6813345325/il_340x270.6813345325_5jeb.jpg
etsy,,,Distressed Gold Picture Frame w/Bead- Vintage- Custom Sizes A4 A3 A2 4x4 4x6 5x7 8x8 8x10 8.5x11 9x12 10x10 12x12 11x14 16x20 18x24,,28.0,USD,40.0,30.0,,6927,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/808671203/distressed-gold-picture-frame-wbead,https://i.etsystatic.com/7878072/c/1381/1381/208/84/il/e71e2f/6926790471/il_340x270.6926790471_dy6e.jpg
etsy,,,Miniature wooden rectangular frame with round corners 2x3 inches natural wood frame,,11.34,USD,15.12,25.0,,2507,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1886626282/miniature-wooden-rectangular-frame-with,https://i.etsystatic.com/16781667/r/il/bc140a/6780096080/il_340x270.6780096080_4jag.jpg
etsy,,,6 Pc Floating Glass Frame Silver Wall Hanging Photo Picture Double Bilderrahmen Vertical Pretty Perfect For Pressed Flower Arrangement,,169.5,USD,,,,1223,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1214087571/6-pc-floating-glass-frame-silver-wall,https://i.etsystatic.com/18462880/r/il/dec0c4/7736468685/il_340x270.7736468685_lp2g.jpg
etsy,,,"Original rectangular wooden wall photo frame, all sizes",,17.11,USD,22.82,25.0,,2507,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4449873176/original-rectangular-wooden-wall-photo,https://i.etsystatic.com/16781667/r/il/ac4da5/7658786362/il_340x270.7658786362_479b.jpg
etsy,,,Picture frames 4x6 - 5 x7 - 8x10 - Large color glass nuggets,,125.0,USD,,,,116,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/876704713/picture-frames-4x6-5-x7-8x10-large-color,https://i.etsystatic.com/6830600/r/il/6924e5/2598088161/il_340x270.2598088161_4ruc.jpg
etsy,,,"Toilet Paper Duck Art Print, Funny Farm Animal Print, Guest Bathroom Wall Decor",,15.62,USD,34.71,55.0,,6247,False,,,,,,True,False,picture-frames-and-displays,https://www.etsy.com/listing/4518602031/toilet-paper-duck-art-print-funny-farm,https://i.etsystatic.com/34416917/r/il/9571dc/8113145570/il_340x270.8113145570_hixk.jpg
etsy,,,Scarf 90 \| Scarf Frame in Black \| Scarf Frame \| Frame for Scarf \| Vintage Scarf \| Silk Scarf Frame \| Framed Wall Art,,311.16,USD,345.74,10.0,,80,True,,,,,,True,False,picture-frames-and-displays,https://www.etsy.com/listing/1805072986/scarf-90-scarf-frame-in-black-scarf,https://i.etsystatic.com/55689127/c/2240/3000/0/0/il/3fcb98/7756044462/il_340x270.7756044462_ltsy.jpg
etsy,,,Colorful Pine Wooden TV Frame for Samsung The Frame & TCL NXTVISION,,244.8,USD,306.0,20.0,,4521,True,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/1714949750/colorful-pine-wooden-tv-frame-for,https://i.etsystatic.com/13310403/r/il/4b674d/8118593401/il_340x270.8118593401_4qx1.jpg
etsy,,,Rustic Traditional Profile Warm Mahogany Frame,,132.58,USD,,,,516,True,,,,,,True,True,picture-frames-and-displays,https://www.etsy.com/listing/4491362597/rustic-traditional-profile-warm-mahogany,https://i.etsystatic.com/23103626/r/il/0b1e23/7930470794/il_340x270.7930470794_9fe6.jpg
etsy,,,"Mickey Mouse 5x7 Picture Frame Custom Disneyland, Disney World, Disney",,26.95,USD,,,,10418,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/505412038/mickey-mouse-5x7-picture-frame-custom,https://i.etsystatic.com/8944465/c/1906/1515/203/293/il/191835/5042284411/il_340x270.5042284411_94qc.jpg
etsy,,,Vintage Metallic Purple Grey Metal Picture Frame Set Gray Photo Decoration Midcentury Industrial Shabby Chic Country Cottage Home Decor Gift,,39.99,USD,,,,3674,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1899745425/vintage-metallic-purple-grey-metal,https://i.etsystatic.com/6348769/r/il/cc178c/6822915259/il_340x270.6822915259_4xgg.jpg
etsy,,,"Recycled Newspaper Photo Frame: Colourful Sustainable 6x4, 7x5 & 10x8 Inch Picture",,21.32,USD,,,,19605,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/715332005/recycled-newspaper-photo-frame-colourful,https://i.etsystatic.com/19887624/r/il/3e2e63/7357261757/il_340x270.7357261757_4l1r.jpg
etsy,,,Spinmount Record Album Frame System - Adaptable Wall Mount for Vinyl Records,,74.0,USD,,,,3,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/682610901/spinmount-record-album-frame-system,https://i.etsystatic.com/19575723/r/il/9b5d69/2259343295/il_340x270.2259343295_53yy.jpg
etsy,,,Yellow Picture Frame Upcycled Vintage Rustic Shabby Chic Distressed Wood 11 x 14 Photo Decoration Country Farmhouse Southern Home Decor Gift,,24.99,USD,,,,3674,False,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/822709946/yellow-picture-frame-upcycled-vintage,https://i.etsystatic.com/6348769/r/il/b4c55f/6644979571/il_340x270.6644979571_q3mp.jpg
etsy,,,"Colorful acrylic wall mounted photo frame, available in multiple color sizes, suitable for poster displays, wedding photo frames",,40.35,USD,53.8,25.0,,60,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1807626307/colorful-acrylic-wall-mounted-photo,https://i.etsystatic.com/53591473/r/il/0266e2/6337647542/il_340x270.6337647542_mkmp.jpg
etsy,,,"Custom Photo Strip Key Holder Frame, Personalized Photobooth Picture Frame with Hook, Vintage Wood Wall Frame for Keys",,44.0,USD,,,,5,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4532388836/custom-photo-strip-key-holder-frame,https://i.etsystatic.com/66824648/r/il/00b264/8289726301/il_340x270.8289726301_qpjm.jpg
etsy,,,"Stainless Steel Photobooth Frame, Metal Picture Frame, Custom Photo Strip Frame, Minimalist Wall Decor, Wedding Gift",,72.22,USD,103.17,30.0,,277,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/4476125086/stainless-steel-photobooth-frame-metal,https://i.etsystatic.com/63050835/r/il/5fbb8c/8325437744/il_340x270.8325437744_dx9s.jpg
etsy,,,4x6 Bird’s Eye Maple Wood Picture Frame: Handmade Photo Frame,,35.95,USD,,,,310,True,,,,,,False,False,picture-frames-and-displays,https://www.etsy.com/listing/1629564737/4x6-birds-eye-maple-wood-picture-frame,https://i.etsystatic.com/15916680/r/il/1656ff/5625075189/il_340x270.5625075189_6lvr.jpg
etsy,,,Floating Glass Frame Brass Desktop Photo Picture Double Tabletop Bilderrahmen Horizontal Vertical Pretty Perfect Pressed Flower Arrangement,,59.5,USD,,,,1223,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1171238528/floating-glass-frame-brass-desktop-photo,https://i.etsystatic.com/18462880/c/505/505/131/136/il/c4351a/8380634157/il_340x270.8380634157_ra9q.jpg
etsy,,,"Custom Picture Frame, Made to Order, 1.25"" Modern Flat Profile, Wood Composite",,29.99,USD,,,,27990,False,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/1566064816/made-to-measure-frames-custom-frame-size,https://i.etsystatic.com/6497523/r/il/e8b4e1/5809936137/il_340x270.5809936137_79lj.jpg
etsy,,,Vintage Sculptural Postmodern Silver Picture Frame,,39.95,USD,47.0,15.0,,10,True,,,,,,False,True,picture-frames-and-displays,https://www.etsy.com/listing/4537430377/vintage-sculptural-postmodern-silver,https://i.etsystatic.com/64797131/c/2307/2307/0/410/il/261858/8367466141/il_340x270.8367466141_62p4.jpg
etsy,,,"Teak Starburst Clock: Mid Century Modern Wall Decor, 27"" Avocado",,288.8,USD,320.88,10.0,,10275,True,,,,,,True,True,clocks,https://www.etsy.com/listing/1506926361/mid-century-modern-starburst-clock-teak,https://i.etsystatic.com/9380135/r/il/bc28cb/7347185571/il_340x270.7347185571_nem2.jpg
etsy,,,"Massive Indicator – Oversized Luxury Wall Clock, Silent German Movement, Modern Decor",,382.5,USD,510.0,25.0,,509,False,,,,,,True,True,clocks,https://www.etsy.com/listing/1204244601/large-modern-wall-clock-minimalist,https://i.etsystatic.com/21367412/c/1159/1159/191/23/il/ddf62e/8162777870/il_340x270.8162777870_kjw2.jpg
etsy,,,"Oversized Huge Large Rustic Wall Clock in Early American Stain 42"" 36"" 30"" 24"" Sizes Real Solid Wood",,172.5,USD,230.0,25.0,,1983,True,,,,,,True,True,clocks,https://www.etsy.com/listing/4460418319/oversized-huge-large-rustic-wall-clock,https://i.etsystatic.com/6232322/r/il/4fab77/7728497620/il_340x270.7728497620_p14e.jpg
etsy,,,Giant Clock For Wall In Living Room,,1640.07,USD,,,,2,False,,,,,,True,False,clocks,https://www.etsy.com/listing/4387463277/giant-clock-for-wall-in-living-room,https://i.etsystatic.com/61765178/r/il/a15f2a/7911697486/il_340x270.7911697486_ny0s.jpg
etsy,,,"Quiet Alarm Clock Silent Wooden, Quiet Alarm Clock, Snooze Function, Large Face. Numbered Dial, Night light, Gentle sound, Traditional Clock",,45.0,USD,,,,2009,False,,,,,,False,True,clocks,https://www.etsy.com/listing/600455473/quiet-alarm-clock-silent-wooden-quiet,https://i.etsystatic.com/15999973/r/il/8b045f/4181685468/il_340x270.4181685468_mzu6.jpg
etsy,,,Blue Patina Copper Wall Clock: Rustic Farmhouse Decor,,97.93,USD,139.9,30.0,,1816,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1158647830/blue-patina-copper-wall-clock-rustic,https://i.etsystatic.com/26808347/r/il/820869/3963602844/il_340x270.3963602844_1lp8.jpg
etsy,,,Modern Wall Clock,,97.0,USD,,,,580,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1620520310/modern-wall-clock,https://i.etsystatic.com/8961484/r/il/ee16d3/5592715212/il_340x270.5592715212_kxh8.jpg
etsy,,,"Stained Glass Clock, Wall Clock, Stained Glass, Glass Painting, Hand Painted Glass Clock, Unique Clock, Art Glass, Modern Clock,Four Seasons",,106.2,USD,118.0,10.0,,3096,True,,,,,,False,True,clocks,https://www.etsy.com/listing/174328131/four-seasons-tree-wall-clock-hand,https://i.etsystatic.com/8940640/r/il/e6269a/8155086885/il_340x270.8155086885_nyoy.jpg
etsy,,,"Handmade Patina Old Copper Wall Clock, Embossed Rustic Farmhouse Metal Wall Decor",,90.93,USD,129.9,30.0,,1816,True,,,,,,False,True,clocks,https://www.etsy.com/listing/962856825/handmade-patina-old-copper-wall-clock,https://i.etsystatic.com/26808347/r/il/22b590/2986909761/il_340x270.2986909761_4u56.jpg
etsy,,,"Uranus Planet Clock, Wall Clock, Glow In The Dark, Oversized clock, Space Decor, Glass wall clock, Unusual clock, Elegant clock, Big clock",,84.6,USD,94.0,10.0,,3096,True,,,,,,False,True,clocks,https://www.etsy.com/listing/717106054/uranus-planet-glass-clock-with-copper,https://i.etsystatic.com/8940640/r/il/337636/7240721849/il_340x270.7240721849_5x3q.jpg
etsy,,,Personalized Family Name Wood Clock – Rustic Farmhouse Wall Decor,,40.13,USD,62.7,36.0,,55613,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1343110297/personalized-rustic-wood-clock-custom,https://i.etsystatic.com/5740095/c/3000/1993/0/0/il/8aed6d/4331386020/il_340x270.4331386020_13h2.jpg
etsy,,,"Artsy wall clock, Geometric unique clock, Multicolored wooden wall clock, Silent clock with numbers",,61.0,USD,,,,514,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1270228280/artsy-wall-clock-geometric-unique-clock,https://i.etsystatic.com/14441612/r/il/2f63d6/4121975967/il_340x270.4121975967_7yep.jpg
etsy,,,Handmade Rusty Copper Wall Clock: Rustic Patina Art Deco Home Decor,,90.93,USD,129.9,30.0,,1816,True,,,,,,False,True,clocks,https://www.etsy.com/listing/986166047/handmade-rusty-copper-wall-clock-rustic,https://i.etsystatic.com/26808347/r/il/252054/4085018825/il_340x270.4085018825_njxm.jpg
etsy,,,Chickadee Handmade Ceramic White Clock,,64.99,USD,,,,1056,False,,,,,,False,True,clocks,https://www.etsy.com/listing/1748687960/chickadee-handmade-ceramic-white-clock,https://i.etsystatic.com/7999553/r/il/1b9ac2/6177512321/il_340x270.6177512321_6ram.jpg
etsy,,,Handmade Copper Wall Clock: Oversized Patina Art Deco Clock,,239.9,USD,,,,1816,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1008031885/handmade-copper-wall-clock-oversized,https://i.etsystatic.com/26808347/r/il/304222/3040507052/il_340x270.3040507052_lkfo.jpg
etsy,,,"Custom Made Resin & Olive Wood Wall Clock, Made to order Epoxy and Olive Wood Wall Clock, Home gift, Live Edge Rustic Olive Wood Wall Clock",,84.0,USD,112.0,25.0,,2174,True,,,,,,False,True,clocks,https://www.etsy.com/listing/1237621313/custom-made-resin-olive-wood-wall-clock,https://i.etsystatic.com/16858291/c/2549/2026/0/261/il/60167e/4322896475/il_340x270.4322896475_chd6.jpg
etsy,,,"Colorful Cuckoo Clock, Layered Wood Wall Decor, Contemporary Design",,545.0,USD,,,,580,True,,,,,,True,True,clocks,https://www.etsy.com/listing/1546449556/unique-modern-cuckoo-clock-multi-colored,https://i.etsystatic.com/8961484/r/il/e90819/5310858495/il_340x270.5310858495_52k1.jpg
